run_started_at,episode,total_steps,episode_reward,duration_steps,elapsed_seconds,terminal_reward
2026-04-09T14:59:04,84,29257,1.859999980777502,89,1.838,1.0
2026-04-09T14:59:04,85,29258,1.0,1,0.026,1.0
2026-04-09T14:59:04,86,29562,0.3499999698251486,304,7.871,-1.0
2026-04-09T14:59:04,87,29660,1.9499999787658453,98,3.309,1.0
2026-04-09T14:59:04,88,29766,2.029999976977706,106,3.049,1.0
2026-04-09T14:59:04,89,30119,-4.499999921768904,353,9.656,-1.0
2026-04-09T14:59:04,90,30257,2.3099999707192183,138,4.032,1.0
2026-04-09T14:59:04,91,30555,-0.8500000033527613,298,10.661,-1.0
2026-04-09T14:59:04,92,31055,-2.0699999649077654,500,15.014,-0.5
2026-04-09T14:59:04,93,31295,-0.3900000136345625,240,8.234,-1.0
2026-04-09T14:59:04,94,31729,1.5299999434500933,434,12.347,-1.0
2026-04-09T14:59:04,95,31836,2.0399999767541885,107,3.257,1.0
2026-04-09T14:59:04,96,32336,-3.4099999349564314,500,15.106,-0.5
2026-04-09T14:59:04,97,32494,2.5499999653548002,158,4.768,1.0
2026-04-09T14:59:04,98,32994,3.6099999081343412,500,17.695,-0.5
2026-04-09T14:59:04,99,33411,2.779999915510416,417,13.855,-1.0
2026-04-09T14:59:04,100,33587,2.7299999613314867,176,4.985,1.0
2026-04-09T14:59:04,101,33673,1.8299999814480543,86,2.141,1.0
2026-04-09T14:59:04,102,33940,3.559999942779541,267,8.265,1.0
2026-04-09T14:59:04,103,34358,5.029999909922481,418,14.178,1.0
2026-04-09T14:59:04,104,34500,2.389999968931079,142,5.149,1.0
2026-04-09T14:59:04,105,34587,1.839999981224537,87,2.229,1.0
2026-04-09T14:59:04,106,34672,1.8199999816715717,85,2.307,1.0
2026-04-09T14:59:04,107,35128,-4.309999926015735,456,12.432,-1.0
2026-04-09T14:59:04,108,35465,-0.5400000102818012,337,9.801,-1.0
2026-04-09T14:59:04,109,35519,1.5099999886006117,54,1.687,1.0
2026-04-09T14:59:04,110,35573,1.5099999886006117,54,1.563,1.0
2026-04-09T14:59:04,111,36073,-0.3300000037997961,500,10.529,-0.5
2026-04-09T14:59:04,112,36537,5.249999905005097,464,9.452,1.0
2026-04-09T14:59:04,113,36728,2.8799999579787254,191,3.82,1.0
2026-04-09T14:59:04,114,37035,-1.2999999932944775,307,6.363,-1.0
2026-04-09T14:59:04,115,37122,1.7999999821186066,87,2.397,1.0
2026-04-09T14:59:04,116,37172,1.4499999899417162,50,1.331,1.0
2026-04-09T14:59:04,117,37558,-1.7699999827891588,386,11.408,-1.0
2026-04-09T14:59:04,118,37576,1.1499999966472387,18,0.645,1.0
2026-04-09T14:59:04,119,37703,2.23999997228384,127,4.159,1.0
2026-04-09T14:59:04,120,37841,2.3499999698251486,138,4.643,1.0
2026-04-09T14:59:04,121,38084,-0.2200000174343586,243,6.487,-1.0
2026-04-09T14:59:04,122,38224,2.3699999693781137,140,3.895,1.0
2026-04-09T14:59:04,123,38417,-0.36000001430511475,193,5.108,-1.0
2026-04-09T14:59:04,124,38476,1.5599999874830246,59,1.983,1.0
2026-04-09T14:59:04,125,38677,0.0599999763071537,201,5.648,-1.0
2026-04-09T14:59:04,126,38997,-1.169999996200204,320,8.369,-1.0
2026-04-09T14:59:04,127,39079,1.789999982342124,82,2.486,1.0
2026-04-09T14:59:04,128,39096,1.1399999968707561,17,0.363,1.0
2026-04-09T14:59:04,129,39398,-0.7700000051409006,302,9.279,-1.0
2026-04-09T14:59:04,130,39513,2.119999974966049,115,2.978,1.0
2026-04-09T14:59:04,131,39532,1.1599999964237213,19,0.827,1.0
2026-04-09T14:59:04,132,39662,2.269999971613288,130,4.401,1.0
2026-04-09T14:59:04,133,39728,1.6299999859184027,66,1.774,1.0
2026-04-09T14:59:04,134,39839,1.979999978095293,111,2.885,1.0
2026-04-09T14:59:04,135,40060,3.179999951273203,221,7.053,1.0
2026-04-09T14:59:04,136,40124,1.6099999863654375,64,2.292,1.0
2026-04-09T14:59:04,137,40223,1.9599999785423279,99,4.931,1.0
2026-04-09T14:59:04,138,40383,2.5699999649077654,160,16.887,1.0
2026-04-09T14:59:04,139,40470,1.839999981224537,87,7.893,1.0
2026-04-09T14:59:04,140,40530,1.5699999872595072,60,2.608,1.0
2026-04-09T14:59:04,141,40634,2.009999977424741,104,3.907,1.0
2026-04-09T14:59:04,142,40755,2.1799999736249447,121,3.968,1.0
2026-04-09T14:59:04,143,41056,0.29999997094273567,301,12.367,-1.0
2026-04-09T14:59:04,144,41127,1.6799999848008156,71,2.199,1.0
2026-04-09T14:59:04,145,41338,0.5399999655783176,211,7.118,-1.0
2026-04-09T14:59:04,146,41481,2.3999999687075615,143,4.939,1.0
2026-04-09T14:59:04,147,41608,2.0599999763071537,127,4.217,1.0
2026-04-09T14:59:04,148,41779,2.3799999691545963,171,5.246,1.0
2026-04-09T14:59:04,149,41887,2.029999976977706,108,3.473,1.0
2026-04-09T14:59:04,150,41973,1.8299999814480543,86,2.087,1.0
2026-04-09T14:59:04,151,42065,1.8899999801069498,92,2.988,1.0
2026-04-09T14:59:04,152,42157,1.8899999801069498,92,2.905,1.0
2026-04-09T14:59:04,153,42225,1.6499999854713678,68,2.167,1.0
2026-04-09T14:59:04,154,42504,3.7599999383091927,279,8.362,1.0
2026-04-09T14:59:04,155,42561,1.5399999879300594,57,1.291,1.0
2026-04-09T14:59:04,156,42626,1.599999986588955,65,1.779,1.0
2026-04-09T14:59:04,157,42740,2.1099999751895666,114,3.161,1.0
2026-04-09T14:59:04,158,42883,2.359999969601631,143,2.619,1.0
2026-04-09T14:59:04,159,43183,-1.4499999899417162,300,6.72,-1.0
2026-04-09T14:59:04,160,43574,-0.9000000022351742,391,9.067,-1.0
2026-04-09T14:59:04,161,43641,1.6399999856948853,67,1.362,1.0
2026-04-09T14:59:04,162,43976,-1.5399999879300594,335,6.717,-1.0
2026-04-09T14:59:04,163,44007,1.2599999941885471,31,0.641,1.0
2026-04-09T14:59:04,164,44219,3.0899999532848597,212,4.255,1.0
2026-04-09T14:59:04,165,44348,2.219999972730875,129,2.6,1.0
2026-04-09T14:59:04,166,44638,-0.1700000185519457,290,5.819,-1.0
2026-04-09T14:59:04,167,44959,0.15999997407197952,321,6.439,-1.0
2026-04-09T14:59:04,168,45079,2.1099999751895666,120,2.421,1.0
2026-04-09T14:59:04,169,45211,2.2099999729543924,132,2.657,1.0
2026-04-09T14:59:04,170,45330,2.099999975413084,119,2.399,1.0
2026-04-09T14:59:04,171,45787,2.9599999114871025,457,9.161,-1.0
2026-04-09T14:59:04,172,45879,1.8899999801069498,92,1.858,1.0
2026-04-09T14:59:04,173,46034,2.5199999660253525,155,3.12,1.0
2026-04-09T14:59:04,174,46138,1.9499999787658453,104,2.099,1.0
2026-04-09T14:59:04,175,46475,0.13999997451901436,337,6.759,-1.0
2026-04-09T14:59:04,176,46636,2.5399999655783176,161,5.022,1.0
2026-04-09T14:59:04,177,46705,1.6599999852478504,69,1.847,1.0
2026-04-09T14:59:04,178,46784,1.7599999830126762,79,2.629,1.0
2026-04-09T14:59:04,179,46890,1.909999979659915,106,3.73,1.0
2026-04-09T14:59:04,180,47000,2.0699999760836363,110,3.446,1.0
2026-04-09T14:59:04,181,47157,2.3999999687075615,157,4.723,1.0
2026-04-09T14:59:04,182,47198,1.3799999915063381,41,1.399,1.0
2026-04-09T14:59:04,183,47437,0.09999997541308403,239,7.666,-1.0
2026-04-09T14:59:04,184,47543,1.9499999787658453,106,3.963,1.0
2026-04-09T14:59:04,185,47598,1.5199999883770943,55,2.061,1.0
2026-04-09T14:59:04,186,47702,2.009999977424741,104,3.319,1.0
2026-04-09T14:59:04,187,47844,2.389999968931079,142,5.008,1.0
2026-04-09T14:59:04,188,47862,1.1499999966472387,18,0.618,1.0
2026-04-09T14:59:04,189,48115,0.339999970048666,253,8.721,-1.0
2026-04-09T14:59:04,190,48259,2.289999971166253,144,5.184,1.0
2026-04-09T14:59:04,191,48356,1.9399999789893627,97,4.078,1.0
2026-04-09T14:59:04,192,48519,2.599999964237213,163,5.862,1.0
2026-04-09T14:59:04,193,48643,1.8699999805539846,124,3.947,1.0
2026-04-09T14:59:04,194,48921,-0.570000009611249,278,9.481,-1.0
2026-04-09T14:59:04,195,49421,-4.589999908581376,500,10.406,-0.5
2026-04-09T14:59:04,196,49878,-1.7599999830126762,457,8.86,-1.0
2026-04-09T14:59:04,197,50055,2.7399999611079693,177,3.559,1.0
2026-04-09T14:59:04,198,50300,3.3599999472498894,245,5.081,1.0
2026-04-09T14:59:04,199,50483,2.719999961555004,183,3.518,1.0
2026-04-09T14:59:04,200,50630,2.439999967813492,147,3.007,1.0
2026-04-09T14:59:04,201,50930,0.3299999702721834,300,5.99,-1.0
2026-04-09T14:59:04,202,51004,1.7099999841302633,74,1.499,1.0
2026-04-09T14:59:04,203,51217,2.7799999602138996,213,4.276,1.0
2026-04-09T14:59:04,204,51364,2.439999967813492,147,2.968,1.0
2026-04-09T14:59:04,205,51465,1.979999978095293,101,2.039,1.0
2026-04-09T14:59:04,206,51543,1.7499999832361937,78,1.597,1.0
2026-04-09T14:59:04,207,52043,-1.8099999707192183,500,10.306,-0.5
2026-04-09T14:59:04,208,52102,1.5599999874830246,59,1.19,1.0
2026-04-09T14:59:04,209,52329,3.2199999503791332,227,4.37,1.0
2026-04-09T14:59:04,210,52476,2.439999967813492,147,3.061,1.0
2026-04-09T14:59:04,211,52607,2.2799999713897705,131,2.597,1.0
2026-04-09T14:59:04,212,52825,3.109999952837825,218,4.531,1.0
2026-04-09T14:59:04,213,52961,2.3299999702721834,136,2.699,1.0
2026-04-09T14:59:04,214,53233,-0.6500000078231096,272,5.542,-1.0
2026-04-09T14:59:04,215,53277,1.4099999908357859,44,1.365,1.0
2026-04-09T14:59:04,216,53438,2.5399999655783176,161,5.583,1.0
2026-04-09T14:59:04,217,53558,2.169999973848462,120,4.436,1.0
2026-04-09T14:59:04,218,53769,3.059999953955412,211,7.389,1.0
2026-04-09T14:59:04,219,53972,2.9999999552965164,203,5.757,1.0
2026-04-09T14:59:04,220,54110,2.1299999747425318,138,4.226,1.0
